REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
968842	967498	948110	946766	1345	1345	100.0	NC_018408	NC_018409
66726	67437	66725	67436	712	712	100.0	NC_018408	NC_018409
125382	125022	125378	125018	361	361	100.0	NC_018408	NC_018409
284848	284272	289971	289395	577	577	100.0	NC_018408	NC_018409
304312	305830	309435	310953	1519	1519	100.0	NC_018408	NC_018409
617157	616524	599751	599118	634	634	100.0	NC_018408	NC_018409
734518	735181	713511	714174	664	664	100.0	NC_018408	NC_018409
833981	833300	812842	812161	682	682	100.0	NC_018408	NC_018409
365054	365861	370172	370979	808	808	100.0	NC_018408	NC_018409
677987	676607	660581	659201	1381	1381	100.0	NC_018408	NC_018409
349836	354564	354955	359683	4729	4729	99.9	NC_018408	NC_018409
481058	482837	457075	458854	1780	1780	100.0	NC_018408	NC_018409
781945	781153	760938	760146	793	793	100.0	NC_018408	NC_018409
787120	786361	766113	765354	760	760	100.0	NC_018408	NC_018409
109699	110515	109698	110514	817	817	100.0	NC_018408	NC_018409
258144	258567	258117	258540	424	424	100.0	NC_018408	NC_018409
390827	391424	395944	396541	598	598	100.0	NC_018408	NC_018409
909782	910547	888628	889393	766	766	100.0	NC_018408	NC_018409
958181	955796	937449	935064	2386	2386	100.0	NC_018408	NC_018409
381926	382340	387044	387458	415	415	100.0	NC_018408	NC_018409
531923	532469	507941	508487	547	547	100.0	NC_018408	NC_018409
684225	681705	666819	664299	2521	2521	100.0	NC_018408	NC_018409
806220	804273	785114	783167	1948	1948	100.0	NC_018408	NC_018409
276045	278064	281167	283186	2020	2020	100.0	NC_018408	NC_018409
512872	512152	488889	488169	721	721	100.0	NC_018408	NC_018409
896178	898212	875025	877059	2035	2035	99.8	NC_018408	NC_018409
359282	362222	364401	367341	2941	2941	100.0	NC_018408	NC_018409
628992	628062	611586	610656	931	931	100.0	NC_018408	NC_018409
636471	636009	619065	618603	463	463	100.0	NC_018408	NC_018409
788790	787140	767783	766133	1651	1651	100.0	NC_018408	NC_018409
255236	255716	255209	255689	481	481	100.0	NC_018408	NC_018409
589745	589049	572338	571642	697	697	100.0	NC_018408	NC_018409
330261	331128	335386	336253	868	868	100.0	NC_018408	NC_018409
840750	840054	819599	818903	697	697	100.0	NC_018408	NC_018409
844743	844416	823592	823265	328	328	100.0	NC_018408	NC_018409
863167	862519	842016	841368	649	649	100.0	NC_018408	NC_018409
976700	975338	955968	954606	1363	1363	100.0	NC_018408	NC_018409
67463	68093	67462	68092	631	631	100.0	NC_018408	NC_018409
125883	125550	125879	125546	334	334	100.0	NC_018408	NC_018409
183160	184366	183145	184351	1207	1207	100.0	NC_018408	NC_018409
289450	293623	294573	298746	4174	4174	99.9	NC_018408	NC_018409
503888	504839	479905	480856	952	952	100.0	NC_018408	NC_018409
622383	623502	604977	606096	1120	1120	100.0	NC_018408	NC_018409
748834	743080	727827	722073	5755	5755	99.9	NC_018408	NC_018409
875268	874464	854116	853312	805	805	100.0	NC_018408	NC_018409
736989	735234	715982	714227	1756	1756	100.0	NC_018408	NC_018409
743034	742044	722027	721037	991	991	100.0	NC_018408	NC_018409
312422	312839	317546	317963	418	418	100.0	NC_018408	NC_018409
409222	411916	414330	417024	2695	2695	99.8	NC_018408	NC_018409
551093	550799	527117	526823	295	295	100.0	NC_018408	NC_018409
720543	718461	699536	697454	2083	2083	100.0	NC_018408	NC_018409
855674	855200	834523	834049	475	475	100.0	NC_018408	NC_018409
856705	855682	835554	834531	1024	1024	100.0	NC_018408	NC_018409
223506	225228	223482	225204	1723	1723	100.0	NC_018408	NC_018409
389068	389578	394185	394695	511	511	100.0	NC_018408	NC_018409
258928	260872	258895	260839	1945	1945	99.8	NC_018408	NC_018409
591660	594078	574253	576671	2419	2419	100.0	NC_018408	NC_018409
767333	766553	746326	745546	781	781	100.0	NC_018408	NC_018409
935672	934829	914921	914078	844	844	100.0	NC_018408	NC_018409
53765	55724	53765	55724	1960	1960	99.8	NC_018408	NC_018409
55716	56694	55716	56694	979	979	100.0	NC_018408	NC_018409
56696	57383	56696	57383	688	688	100.0	NC_018408	NC_018409
59633	57464	59631	57462	2170	2170	100.0	NC_018408	NC_018409
60185	59729	60183	59727	457	457	100.0	NC_018408	NC_018409
61207	60187	61205	60185	1021	1021	100.0	NC_018408	NC_018409
61752	62622	61750	62620	871	871	100.0	NC_018408	NC_018409
62621	63575	62619	63573	955	955	100.0	NC_018408	NC_018409
64573	64366	64572	64365	208	208	100.0	NC_018408	NC_018409
66077	65195	66076	65194	883	883	100.0	NC_018408	NC_018409
199360	200551	199335	200526	1192	1192	100.0	NC_018408	NC_018409
200668	202720	200643	202695	2053	2053	100.0	NC_018408	NC_018409
205951	204580	205924	204553	1372	1372	100.0	NC_018408	NC_018409
206618	205943	206591	205916	676	676	100.0	NC_018408	NC_018409
207262	206620	207235	206593	643	643	100.0	NC_018408	NC_018409
207352	207904	207325	207877	553	553	100.0	NC_018408	NC_018409
209454	211413	209427	211386	1960	1960	100.0	NC_018408	NC_018409
211434	212889	211407	212862	1456	1456	100.0	NC_018408	NC_018409
213508	215008	213481	214981	1501	1501	100.0	NC_018408	NC_018409
843937	842317	822786	821166	1621	1621	100.0	NC_018408	NC_018409
845394	844776	824243	823625	619	619	100.0	NC_018408	NC_018409
848481	849426	827330	828275	946	946	100.0	NC_018408	NC_018409
151670	153644	151655	153629	1975	1975	100.0	NC_018408	NC_018409
404775	404958	409883	410066	184	184	100.0	NC_018408	NC_018409
596657	596999	579250	579592	343	343	100.0	NC_018408	NC_018409
729252	727092	708245	706085	2161	2161	100.0	NC_018408	NC_018409
972322	971212	951590	950480	1111	1111	100.0	NC_018408	NC_018409
70051	70843	70050	70842	793	793	99.6	NC_018408	NC_018409
126399	128232	126395	128228	1834	1834	100.0	NC_018408	NC_018409
92482	91666	92481	91665	817	817	100.0	NC_018408	NC_018409
309027	310647	314151	315771	1621	1621	100.0	NC_018408	NC_018409
541628	542624	517646	518642	997	997	100.0	NC_018408	NC_018409
714364	715675	693360	694671	1312	1312	100.0	NC_018408	NC_018409
718331	717239	697324	696235	1093	1090	99.7	NC_018408	NC_018409
849400	849775	828249	828624	376	376	100.0	NC_018408	NC_018409
854165	853796	833014	832645	370	370	100.0	NC_018408	NC_018409
222589	223210	222565	223186	622	622	99.5	NC_018408	NC_018409
439401	442890	444509	447998	3490	3490	100.0	NC_018408	NC_018409
561372	558960	537397	534985	2413	2413	100.0	NC_018408	NC_018409
243462	244722	243435	244695	1261	1261	100.0	NC_018408	NC_018409
244731	246480	244704	246453	1750	1750	100.0	NC_018408	NC_018409
246483	248652	246456	248625	2170	2170	100.0	NC_018408	NC_018409
394414	395830	399531	400947	1417	1417	100.0	NC_018408	NC_018409
396214	397141	401331	402258	928	928	100.0	NC_018408	NC_018409
397134	397995	402251	403112	862	862	100.0	NC_018408	NC_018409
401874	403635	406982	408743	1762	1762	99.8	NC_018408	NC_018409
403692	404739	408800	409847	1048	1048	100.0	NC_018408	NC_018409
595436	594860	578029	577453	577	577	100.0	NC_018408	NC_018409
596370	595530	578963	578123	841	841	100.0	NC_018408	NC_018409
738805	738325	717798	717318	481	481	100.0	NC_018408	NC_018409
873038	873848	851886	852696	811	811	100.0	NC_018408	NC_018409
78122	78875	78121	78874	754	754	100.0	NC_018408	NC_018409
178318	178843	178303	178828	526	526	100.0	NC_018408	NC_018409
181119	181293	181104	181278	175	175	100.0	NC_018408	NC_018409
424089	425316	429197	430424	1228	1228	100.0	NC_018408	NC_018409
553170	552075	529195	528100	1096	1096	100.0	NC_018408	NC_018409
721460	721034	700453	700027	427	427	100.0	NC_018408	NC_018409
222200	222527	222176	222503	328	328	100.0	NC_018408	NC_018409
390534	390825	395651	395942	292	292	100.0	NC_018408	NC_018409
603462	603300	586056	585894	163	163	100.0	NC_018408	NC_018409
828598	827977	807458	806837	622	622	100.0	NC_018408	NC_018409
365867	366506	370985	371624	640	640	100.0	NC_018408	NC_018409
463816	465964	549733	547585	2149	2149	100.0	NC_018408	NC_018409
676387	674959	658981	657553	1429	1429	100.0	NC_018408	NC_018409
893379	893829	872226	872676	451	451	100.0	NC_018408	NC_018409
355468	354976	360587	360095	493	493	100.0	NC_018408	NC_018409
477963	477513	453980	453530	451	451	100.0	NC_018408	NC_018409
780061	779500	759054	758493	562	562	100.0	NC_018408	NC_018409
784799	783959	763792	762952	841	841	99.6	NC_018408	NC_018409
892612	893287	871459	872134	676	676	100.0	NC_018408	NC_018409
358297	357601	363416	362720	697	697	100.0	NC_018408	NC_018409
483168	482802	459185	458819	367	367	100.0	NC_018408	NC_018409
638472	638178	621066	620772	295	295	100.0	NC_018408	NC_018409
981931	979390	961199	958658	2542	2542	100.0	NC_018408	NC_018409
108590	109697	108589	109696	1108	1108	100.0	NC_018408	NC_018409
253226	253763	253199	253736	538	538	100.0	NC_018408	NC_018409
430421	429656	435529	434764	766	766	100.0	NC_018408	NC_018409
434448	436143	439556	441251	1696	1696	100.0	NC_018408	NC_018409
750344	748901	729337	727894	1444	1444	100.0	NC_018408	NC_018409
286696	285781	291819	290904	916	916	100.0	NC_018408	NC_018409
495762	496674	471779	472691	913	913	100.0	NC_018408	NC_018409
619586	619352	602180	601946	235	235	100.0	NC_018408	NC_018409
868017	868608	846866	847457	592	592	100.0	NC_018408	NC_018409
75977	77474	75976	77473	1498	1498	100.0	NC_018408	NC_018409
177317	177788	177302	177773	472	472	100.0	NC_018408	NC_018409
180159	180669	180144	180654	511	511	100.0	NC_018408	NC_018409
420897	424080	426005	429188	3184	3184	99.9	NC_018408	NC_018409
877253	878912	856101	857760	1660	1660	100.0	NC_018408	NC_018409
175835	176690	175820	176675	856	856	100.0	NC_018408	NC_018409
484125	484320	460142	460337	196	196	100.0	NC_018408	NC_018409
609300	608697	591894	591291	604	604	100.0	NC_018408	NC_018409
835763	834014	814624	812875	1750	1750	100.0	NC_018408	NC_018409
366486	367683	371604	372801	1198	1198	100.0	NC_018408	NC_018409
474044	475892	450061	451909	1849	1849	98.6	NC_018408	NC_018409
893835	894516	872682	873363	682	682	100.0	NC_018408	NC_018409
355850	355472	360969	360591	379	379	100.0	NC_018408	NC_018409
477287	476945	453304	452962	343	343	100.0	NC_018408	NC_018409
601055	599414	583649	582008	1642	1642	100.0	NC_018408	NC_018409
724883	725285	703876	704278	403	403	100.0	NC_018408	NC_018409
857043	856677	835892	835526	367	367	100.0	NC_018408	NC_018409
862389	860229	841238	839078	2161	2161	100.0	NC_018408	NC_018409
973261	972328	952529	951596	934	934	100.0	NC_018408	NC_018409
978094	977461	957362	956729	634	634	100.0	NC_018408	NC_018409
68468	69320	68467	69319	853	853	100.0	NC_018408	NC_018409
71264	71726	71263	71725	463	463	100.0	NC_018408	NC_018409
133586	133211	133582	133207	376	376	100.0	NC_018408	NC_018409
499441	501880	475458	477897	2440	2440	100.0	NC_018408	NC_018409
641015	640016	623609	622610	1000	1000	100.0	NC_018408	NC_018409
643492	642106	626086	624700	1387	1387	100.0	NC_018408	NC_018409
647076	645996	629670	628590	1081	1081	100.0	NC_018408	NC_018409
774347	771764	753340	750757	2584	2584	100.0	NC_018408	NC_018409
880363	880855	859211	859703	493	493	100.0	NC_018408	NC_018409
491061	492822	467078	468839	1762	1762	100.0	NC_018408	NC_018409
614318	612494	596912	595088	1825	1825	100.0	NC_018408	NC_018409
840019	838642	818868	817503	1378	1366	99.1	NC_018408	NC_018409
678017	678458	660611	661052	442	442	100.0	NC_018408	NC_018409
794504	792854	773497	771847	1651	1651	100.0	NC_018408	NC_018409
270809	273248	275988	278427	2440	2440	99.8	NC_018408	NC_018409
515883	517872	491900	493889	1990	1990	100.0	NC_018408	NC_018409
644837	643508	627431	626102	1330	1330	100.0	NC_018408	NC_018409
648544	647125	631138	629719	1420	1420	100.0	NC_018408	NC_018409
774925	774364	753918	753357	562	562	100.0	NC_018408	NC_018409
880844	883079	859692	861927	2236	2236	99.8	NC_018408	NC_018409
174748	175831	174733	175816	1084	1084	100.0	NC_018408	NC_018409
341849	342977	346974	348102	1129	1129	100.0	NC_018408	NC_018409
263622	265692	263592	265662	2071	2071	100.0	NC_018408	NC_018409
283759	284203	288882	289326	445	445	100.0	NC_018408	NC_018409
519740	518963	495757	494980	778	778	100.0	NC_018408	NC_018409
769714	768346	748707	747339	1369	1369	100.0	NC_018408	NC_018409
777189	775257	756182	754250	1933	1933	100.0	NC_018408	NC_018409
485271	486288	461288	462305	1018	1018	100.0	NC_018408	NC_018409
368107	369508	373225	374626	1402	1402	99.7	NC_018408	NC_018409
476505	475944	452522	451961	562	562	100.0	NC_018408	NC_018409
679111	678454	661705	661048	658	658	100.0	NC_018408	NC_018409
890564	891437	869411	870284	874	874	100.0	NC_018408	NC_018409
431196	430758	436304	435866	439	439	100.0	NC_018408	NC_018409
590975	591647	573568	574240	673	673	100.0	NC_018408	NC_018409
922739	921896	901979	901136	844	844	100.0	NC_018408	NC_018409
332736	333885	337861	339010	1150	1150	100.0	NC_018408	NC_018409
724296	722448	703289	701441	1849	1849	100.0	NC_018408	NC_018409
731316	729534	710309	708527	1783	1783	100.0	NC_018408	NC_018409
864453	863166	843302	842015	1288	1288	100.0	NC_018408	NC_018409
977475	976692	956743	955960	784	784	100.0	NC_018408	NC_018409
68095	68422	68094	68421	328	328	100.0	NC_018408	NC_018409
133243	132835	133239	132831	409	409	99.2	NC_018408	NC_018409
616342	614593	598936	597187	1750	1750	100.0	NC_018408	NC_018409
737462	737084	716455	716077	379	379	100.0	NC_018408	NC_018409
870576	872412	849424	851260	1837	1837	100.0	NC_018408	NC_018409
88565	89696	88564	89695	1132	1132	100.0	NC_018408	NC_018409
177723	178272	177708	178257	550	550	99.4	NC_018408	NC_018409
180708	181071	180693	181056	364	364	100.0	NC_018408	NC_018409
313924	314524	319048	319648	601	601	100.0	NC_018408	NC_018409
405328	407995	410436	413103	2668	2668	100.0	NC_018408	NC_018409
409135	408643	414243	413751	493	493	100.0	NC_018408	NC_018409
415099	420895	420207	426003	5797	5797	100.0	NC_018408	NC_018409
846163	847147	825012	825996	985	985	100.0	NC_018408	NC_018409
158145	158574	158130	158559	430	430	100.0	NC_018408	NC_018409
597504	597093	580098	579687	412	412	100.0	NC_018408	NC_018409
731500	732664	710493	711657	1165	1165	100.0	NC_018408	NC_018409
970328	968831	949596	948099	1498	1498	100.0	NC_018408	NC_018409
66329	66695	66328	66694	367	367	100.0	NC_018408	NC_018409
129910	130924	129906	130920	1015	1015	100.0	NC_018408	NC_018409
297619	300631	302742	305754	3013	3013	100.0	NC_018408	NC_018409
86994	83607	86993	83606	3388	3388	99.9	NC_018408	NC_018409
179777	179987	179762	179972	211	211	100.0	NC_018408	NC_018409
314566	314800	319690	319924	235	235	100.0	NC_018408	NC_018409
545870	545006	521894	521024	865	871	99.3	NC_018408	NC_018409
549376	546778	525400	522802	2599	2599	100.0	NC_018408	NC_018409
713501	712259	692497	691255	1243	1243	100.0	NC_018408	NC_018409
853767	852480	832616	831329	1288	1288	100.0	NC_018408	NC_018409
216162	217083	216138	217059	922	922	100.0	NC_018408	NC_018409
385175	386387	390293	391505	1213	1213	100.0	NC_018408	NC_018409
556658	554267	532683	530292	2392	2392	100.0	NC_018408	NC_018409
898608	899559	877455	878406	952	952	100.0	NC_018408	NC_018409
955770	955599	935038	934867	172	172	100.0	NC_018408	NC_018409
963562	961444	942830	940712	2119	2119	99.8	NC_018408	NC_018409
380772	381549	385889	386666	778	778	100.0	NC_018408	NC_018409
384416	384860	389534	389978	445	445	100.0	NC_018408	NC_018409
681727	681178	664321	663772	550	550	100.0	NC_018408	NC_018409
792855	791922	771848	770915	934	934	100.0	NC_018408	NC_018409
936904	937291	916165	916552	388	388	100.0	NC_018408	NC_018409
338675	340046	343800	345171	1372	1372	100.0	NC_018408	NC_018409
346590	347739	351709	352858	1150	1150	100.0	NC_018408	NC_018409
606393	605022	588987	587616	1372	1372	100.0	NC_018408	NC_018409
828906	828603	807766	807463	304	304	100.0	NC_018408	NC_018409
476621	476501	452638	452518	121	121	100.0	NC_018408	NC_018409
898214	898661	877061	877508	448	448	100.0	NC_018408	NC_018409
477521	477332	453538	453349	190	190	100.0	NC_018408	NC_018409
483486	484116	459503	460133	631	631	100.0	NC_018408	NC_018409
120655	119167	120654	119166	1489	1489	100.0	NC_018408	NC_018409
546760	546085	522784	522109	676	676	100.0	NC_018408	NC_018409
714300	713478	693296	692474	823	823	100.0	NC_018408	NC_018409
716514	717153	695510	696149	640	640	100.0	NC_018408	NC_018409
852468	851643	831317	830492	826	826	100.0	NC_018408	NC_018409
218228	221180	218204	221156	2953	2953	100.0	NC_018408	NC_018409
387138	388893	392255	394010	1756	1756	100.0	NC_018408	NC_018409
391428	391974	396545	397091	547	547	100.0	NC_018408	NC_018409
449732	451727	563866	561871	1996	1996	100.0	NC_018408	NC_018409
568723	566716	544739	542729	2008	2011	95.5	NC_018408	NC_018409
663725	662885	646319	645479	841	841	99.6	NC_018408	NC_018409
716437	716242	695433	695238	196	196	100.0	NC_018408	NC_018409
855126	854883	833975	833732	244	244	100.0	NC_018408	NC_018409
223209	223494	223185	223470	286	286	100.0	NC_018408	NC_018409
391977	393534	397094	398651	1558	1558	100.0	NC_018408	NC_018409
558931	558631	534956	534656	301	301	100.0	NC_018408	NC_018409
915156	913848	894399	893091	1309	1309	100.0	NC_018408	NC_018409
375609	375171	380726	380288	439	439	100.0	NC_018408	NC_018409
538007	537131	514025	513149	877	877	100.0	NC_018408	NC_018409
558559	556657	534584	532682	1903	1903	100.0	NC_018408	NC_018409
808659	806556	787559	785456	2104	2104	100.0	NC_018408	NC_018409
909453	909783	888299	888629	331	331	100.0	NC_018408	NC_018409
959338	958549	938606	937817	790	790	100.0	NC_018408	NC_018409
379550	378320	384667	383437	1231	1231	100.0	NC_018408	NC_018409
384274	382573	389392	387691	1702	1702	100.0	NC_018408	NC_018409
535558	534268	511576	510286	1291	1291	100.0	NC_018408	NC_018409
685525	684193	668119	666787	1333	1333	100.0	NC_018408	NC_018409
796149	794490	775142	773483	1660	1660	100.0	NC_018408	NC_018409
946520	944372	925781	923633	2149	2149	100.0	NC_018408	NC_018409
762894	762636	741887	741629	259	259	100.0	NC_018408	NC_018409
929838	926241	909078	905481	3598	3598	99.9	NC_018408	NC_018409
160042	161272	160027	161257	1231	1231	100.0	NC_018408	NC_018409
395822	396215	400939	401332	394	394	100.0	NC_018408	NC_018409
398323	399208	403440	404325	886	886	100.0	NC_018408	NC_018409
69614	70049	69613	70048	436	436	100.0	NC_018408	NC_018409
182806	181630	182791	181615	1177	1177	100.0	NC_018408	NC_018409
300730	304237	305853	309360	3508	3508	100.0	NC_018408	NC_018409
505697	505940	481714	481957	244	244	100.0	NC_018408	NC_018409
821240	819194	568712	566666	2047	2047	100.0	NC_018408	NC_018409
913845	913062	893088	892305	784	784	100.0	NC_018408	NC_018409
961319	959294	940587	938562	2026	2026	100.0	NC_018408	NC_018409
536503	535561	512521	511579	943	943	100.0	NC_018408	NC_018409
937444	939469	916705	918730	2026	2026	100.0	NC_018408	NC_018409
513942	515802	489959	491819	1861	1861	100.0	NC_018408	NC_018409
649880	648713	632474	631307	1168	1168	100.0	NC_018408	NC_018409
876043	876877	854891	855725	835	835	100.0	NC_018408	NC_018409
165907	167938	165892	167923	2032	2032	100.0	NC_018408	NC_018409
24255	28341	24255	28341	4087	4087	100.0	NC_018408	NC_018409
28344	29844	28344	29844	1501	1501	100.0	NC_018408	NC_018409
30411	30927	30411	30927	517	517	100.0	NC_018408	NC_018409
31400	31868	31400	31868	469	469	100.0	NC_018408	NC_018409
31874	32420	31874	32420	547	547	100.0	NC_018408	NC_018409
32445	34743	32445	34743	2299	2299	100.0	NC_018408	NC_018409
34788	35412	34788	35412	625	625	100.0	NC_018408	NC_018409
35401	36292	35401	36292	892	892	100.0	NC_018408	NC_018409
36349	36616	36349	36616	268	268	100.0	NC_018408	NC_018409
36680	38669	36680	38669	1990	1990	100.0	NC_018408	NC_018409
135547	137026	135544	137023	1480	1480	100.0	NC_018408	NC_018409
139668	141174	139665	141159	1507	1495	98.6	NC_018408	NC_018409
141471	143340	141456	143325	1870	1870	100.0	NC_018408	NC_018409
143354	143624	143339	143609	271	271	100.0	NC_018408	NC_018409
143616	145464	143601	145449	1849	1849	100.0	NC_018408	NC_018409
145463	145823	145448	145808	361	361	100.0	NC_018408	NC_018409
149567	147698	149552	147683	1870	1870	100.0	NC_018408	NC_018409
150614	151046	150599	151031	433	433	100.0	NC_018408	NC_018409
151054	151699	151039	151684	646	646	100.0	NC_018408	NC_018409
184500	186633	184485	186618	2134	2134	100.0	NC_018408	NC_018409
624708	623583	607302	606177	1126	1126	100.0	NC_018408	NC_018409
738790	739930	717783	718923	1141	1141	100.0	NC_018408	NC_018409
872404	873133	851252	851981	730	730	100.0	NC_018408	NC_018409
874440	873879	853288	852727	562	562	100.0	NC_018408	NC_018409
79054	80026	79053	80025	973	973	100.0	NC_018408	NC_018409
179325	179775	179310	179760	451	451	100.0	NC_018408	NC_018409
308309	309056	313433	314180	748	748	100.0	NC_018408	NC_018409
520387	519706	496404	495723	682	682	100.0	NC_018408	NC_018409
603301	602239	585895	584833	1063	1063	100.0	NC_018408	NC_018409
857427	857052	836276	835901	376	376	100.0	NC_018408	NC_018409
973632	974532	952900	953800	901	901	100.0	NC_018408	NC_018409
69340	69604	69339	69603	265	265	100.0	NC_018408	NC_018409
131795	132722	131791	132718	928	928	100.0	NC_018408	NC_018409
285789	284853	290912	289976	937	937	100.0	NC_018408	NC_018409
498006	499338	474023	475355	1333	1333	100.0	NC_018408	NC_018409
620518	619630	603112	602224	889	889	100.0	NC_018408	NC_018409
739932	740799	718925	719792	868	868	100.0	NC_018408	NC_018409
161538	161283	161523	161268	256	256	100.0	NC_018408	NC_018409
161614	162274	161599	162259	661	661	100.0	NC_018408	NC_018409
162280	163228	162265	163213	949	949	100.0	NC_018408	NC_018409
226179	229356	226155	229332	3178	3178	100.0	NC_018408	NC_018409
229355	230165	229331	230141	811	811	100.0	NC_018408	NC_018409
230232	231150	230208	231126	919	919	100.0	NC_018408	NC_018409
231310	234691	231286	234664	3382	3379	99.9	NC_018408	NC_018409
234712	237889	234685	237862	3178	3178	99.7	NC_018408	NC_018409
238050	240816	238023	240789	2767	2767	100.0	NC_018408	NC_018409
240822	243372	240795	243345	2551	2551	100.0	NC_018408	NC_018409
438532	439321	443640	444429	790	790	100.0	NC_018408	NC_018409
588476	586400	802466	800390	2077	2077	99.8	NC_018408	NC_018409
753777	752979	732770	731972	799	799	100.0	NC_018408	NC_018409
919281	918243	898523	897485	1039	1039	100.0	NC_018408	NC_018409
733266	734466	712259	713459	1201	1201	99.7	NC_018408	NC_018409
866570	865307	845419	844156	1264	1264	100.0	NC_018408	NC_018409
130913	131795	130909	131791	883	883	100.0	NC_018408	NC_018409
289333	288502	294456	293625	832	832	100.0	NC_018408	NC_018409
501946	503896	477963	479913	1951	1951	100.0	NC_018408	NC_018409
619322	617147	601916	599741	2176	2176	100.0	NC_018408	NC_018409
408638	407996	413746	413104	643	643	100.0	NC_018408	NC_018409
412584	415086	417692	420194	2503	2503	100.0	NC_018408	NC_018409
550755	549870	526779	525894	886	886	99.6	NC_018408	NC_018409
850633	849760	829482	828609	874	874	100.0	NC_018408	NC_018409
444175	444667	449283	449775	493	493	100.0	NC_018408	NC_018409
452067	454140	561525	559440	2074	2086	99.4	NC_018408	NC_018409
661621	659896	644215	642490	1726	1726	100.0	NC_018408	NC_018409
954146	953912	933414	933180	235	235	100.0	NC_018408	NC_018409
958507	958357	937775	937625	151	151	100.0	NC_018408	NC_018409
870224	868676	849103	847525	1549	1579	99.4	NC_018408	NC_018409
77467	78112	77466	78111	646	646	100.0	NC_018408	NC_018409
179186	178814	179171	178799	373	373	100.0	NC_018408	NC_018409
312842	313925	317966	319049	1084	1084	100.0	NC_018408	NC_018409
545062	542785	521080	518803	2278	2278	100.0	NC_018408	NC_018409
721025	720557	700018	699550	469	469	100.0	NC_018408	NC_018409
217075	218122	217051	218098	1048	1048	99.7	NC_018408	NC_018409
386390	387023	391508	392141	634	634	100.0	NC_018408	NC_018409
444676	444937	449784	450045	262	262	100.0	NC_018408	NC_018409
456843	458895	556703	554651	2053	2053	100.0	NC_018408	NC_018409
539795	538016	515813	514034	1780	1780	100.0	NC_018408	NC_018409
680374	679807	662968	662401	568	568	100.0	NC_018408	NC_018409
791843	791132	770836	770125	712	712	100.0	NC_018408	NC_018409
943644	943299	922905	922560	346	346	100.0	NC_018408	NC_018409
947354	950681	926615	929942	3328	3328	99.9	NC_018408	NC_018409
268259	268400	268217	268382	142	166	100.0	NC_018408	NC_018409
879415	880360	858263	859208	946	946	100.0	NC_018408	NC_018409
174358	174667	174343	174652	310	310	100.0	NC_018408	NC_018409
484345	484693	460362	460710	349	349	100.0	NC_018408	NC_018409
608693	607388	591287	589982	1306	1306	100.0	NC_018408	NC_018409
176662	177211	177874	178423	550	550	97.8	NC_018409	NC_017502
177302	177773	178515	178986	472	472	100.0	NC_018409	NC_017502
177708	178257	178966	179470	550	505	95.2	NC_018409	NC_017502
178303	178828	179516	180041	526	526	97.1	NC_018409	NC_017502
179171	178799	180384	180027	373	358	98.3	NC_018409	NC_017502
179310	179760	180523	180973	451	451	100.0	NC_018409	NC_017502
179762	179972	180975	181185	211	211	100.0	NC_018409	NC_017502
180144	180654	181375	181867	511	493	98.1	NC_018409	NC_017502
180693	181056	181906	182272	364	367	97.5	NC_018409	NC_017502
181104	181278	182321	182495	175	175	100.0	NC_018409	NC_017502
305853	309360	315127	318634	3508	3508	98.2	NC_018409	NC_017502
309435	310953	318709	320065	1519	1357	99.7	NC_018409	NC_017502
312333	313434	321606	322707	1102	1102	99.7	NC_018409	NC_017502
313433	314180	322706	323453	748	748	100.0	NC_018409	NC_017502
314151	315771	323544	325044	1621	1501	99.5	NC_018409	NC_017502
315915	317340	325188	326613	1426	1426	99.5	NC_018409	NC_017502
317546	317963	326909	327236	418	328	100.0	NC_018409	NC_017502
317966	319049	327239	328322	1084	1084	96.6	NC_018409	NC_017502
319048	319648	328321	328921	601	601	98.4	NC_018409	NC_017502
319690	319924	328963	329197	235	235	100.0	NC_018409	NC_017502
460715	461240	515766	516297	526	532	100.0	NC_018409	NC_017502
461288	462305	516339	517356	1018	1018	99.4	NC_018409	NC_017502
462314	464729	517365	519780	2416	2416	99.0	NC_018409	NC_017502
465604	464887	520674	519909	718	766	94.8	NC_018409	NC_017502
467078	468839	522174	523113	1762	940	97.7	NC_018409	NC_017502
468828	470631	523882	525685	1804	1804	98.0	NC_018409	NC_017502
470784	471087	525838	526141	304	304	99.0	NC_018409	NC_017502
471097	471412	526151	526466	316	316	99.0	NC_018409	NC_017502
471422	471710	526476	526764	289	289	100.0	NC_018409	NC_017502
471779	472691	526833	527745	913	913	98.6	NC_018409	NC_017502
809612	807806	845142	843336	1807	1807	97.6	NC_018409	NC_017502
812175	811254	847713	846792	922	922	98.6	NC_018409	NC_017502
812842	812161	848380	847699	682	682	100.0	NC_018409	NC_017502
814624	812875	850162	848413	1750	1750	98.6	NC_018409	NC_017502
816074	814634	851612	850172	1441	1441	99.7	NC_018409	NC_017502
817500	816051	853038	851589	1450	1450	99.1	NC_018409	NC_017502
818868	817503	854418	853041	1366	1378	98.9	NC_018409	NC_017502
819599	818903	855149	854453	697	697	99.5	NC_018409	NC_017502
821164	819604	856714	855154	1561	1561	94.7	NC_018409	NC_017502
822786	821166	858336	856716	1621	1621	99.8	NC_018409	NC_017502
24255	28341	24272	28358	4087	4087	99.2	NC_018409	NC_017502
28344	29844	28361	29861	1501	1501	99.7	NC_018409	NC_017502
